DATE,all_Const_Emp,emratio,GDP,home_ow_rate,house_st,income,IPI_Cement,labor_percent,monthly_supply,mortgage_rate,MSPUS,new_private_house,new_private_hw_under,permit,POP,PPI_Cement,PPI_Concrete,p_saving_rate,target,total_emp_cons,unemployed_rate
2008-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-01,874.5,62.8,14706.538,67.8,1103.0,12264.9,145.2225,66.0,0.0,0.0,233900.0,1.3901722846558133,0.0,1014.0,303711.0,134.0,5.247024072160486,0.0,169.19099999999997,7453.0,0.0
2008-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-01,867.3,62.7,14706.538,67.8,1005.0,12314.7,141.695,66.1,0.0,0.0,233900.0,1.3897783314492465,0.0,967.0,303907.0,134.3,5.247024072160486,0.0,167.90400000000002,7406.0,0.0
2008-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-01,854.6,62.7,14865.701,68.1,1013.0,12302.6,141.7131,65.9,0.0,0.0,235300.0,1.3887367556583605,0.0,1008.0,304117.0,135.4,5.247024072160486,0.0,167.324,7327.0,0.0
2008-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,840.8,62.5,14865.701,68.1,973.0,12879.3,137.6036,66.1,0.0,6.06,235300.0,1.3894880549334485,0.0,995.0,304323.0,136.0,5.243333058215277,0.0,167.021,7274.0,0.0
2008-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-01,824.8,62.4,14865.701,68.1,1046.0,12661.0,134.7346,66.1,0.0,0.0,235300.0,1.3894880549334485,0.0,1180.0,304556.0,136.2,5.243333058215277,0.0,166.537,7213.0,0.0
2008-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-01,812.7,62.2,14898.999,67.9,923.0,12514.8,135.0042,66.1,0.0,0.0,226500.0,1.3891613612759277,0.0,921.0,304798.0,136.9,5.245443876940969,0.0,165.713,7160.0,0.0
2008-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-01,800.3,62.0,14898.999,67.9,844.0,12426.0,126.4443,66.1,0.0,0.0,226500.0,1.3887021743541057,0.0,858.0,305045.0,136.9,5.255931650051599,0.0,164.27700000000002,7114.0,0.0
2008-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-01,782.5,61.9,14898.999,67.9,820.0,12445.0,122.5937,66.0,0.0,0.0,226500.0,1.3895891861988192,0.0,797.0,305309.0,137.6,5.258536496536192,0.0,161.912,7044.0,0.0
2008-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-01,766.4,61.7,14608.209,67.5,777.0,12446.5,118.4615,66.0,0.0,0.0,222500.0,1.388957926804402,0.0,736.0,305554.0,138.3,5.288771953704505,0.0,159.16299999999998,6967.0,0.0
2008-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-01,747.5,61.4,14608.209,67.5,652.0,12387.1,110.4791,65.9,0.0,0.0,222500.0,1.3890926004567767,0.0,626.0,305786.0,138.6,5.288771953704505,0.0,156.072,6813.0,0.0
2008-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-01,732.4,61.0,14608.209,67.5,560.0,12238.5,103.7368,65.8,0.0,0.0,222500.0,1.3887298626129383,0.0,554.0,306004.0,138.8,5.288771953704505,0.0,152.545,6701.0,0.0
2008-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-01,712.1,60.6,14430.902,67.3,490.0,12125.6,95.2495,65.7,0.0,0.0,208400.0,1.3866061433636028,0.0,545.0,306208.0,140.7,5.288771953704505,0.0,149.363,6567.0,0.0
2009-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-01,688.8,60.3,14430.902,67.3,582.0,12007.4,97.6872,65.8,0.0,0.0,208400.0,1.3870483229498356,0.0,558.0,306402.0,140.2,5.288771953704505,0.0,147.618,6446.0,0.0
2009-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-01,667.1,59.9,14430.902,67.3,505.0,11965.3,86.881,65.6,0.0,0.0,208400.0,1.3872454944467998,0.0,513.0,306588.0,139.3,5.288771953704505,0.0,146.515,6291.0,0.0
2009-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-01,655.8,59.8,14381.236,67.4,478.0,12009.4,81.9703,65.7,0.0,0.0,220900.0,1.38731261445806,0.0,521.0,306787.0,138.9,5.288771953704505,0.0,146.94299999999998,6154.0,0.0
2009-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-01,643.9,59.6,14381.236,67.4,540.0,12179.6,78.8737,65.7,0.0,0.0,220900.0,1.3870382478853927,0.0,556.0,306984.0,138.5,5.288267030694535,0.0,148.16899999999998,6100.0,0.0
2009-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-01,634.9,59.4,14381.236,67.4,585.0,12042.9,78.7749,65.7,0.0,0.0,220900.0,1.3868216824693045,0.0,601.0,307206.0,138.3,5.288267030694535,0.0,149.797,6010.0,0.0
2009-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-01,629.1,59.3,14448.882,67.6,594.0,11998.4,79.6953,65.5,0.0,0.0,214300.0,1.3868216824693045,0.0,595.0,307439.0,137.9,5.288267030694535,0.0,150.749,5932.0,0.0
2009-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-01,620.8,59.1,14448.882,67.6,586.0,12011.2,77.1998,65.4,0.0,0.0,214300.0,1.3867686722430748,0.0,616.0,307685.0,137.2,5.288267030694535,0.0,150.66899999999998,5855.0,0.0
2009-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-01,612.8,58.7,14448.882,67.6,585.0,12061.1,76.367,65.1,0.0,0.0,214300.0,1.3859486181594534,0.0,609.0,307946.0,136.8,5.288267030694535,0.0,149.628,5787.0,0.0
2009-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-01,606.4,58.5,14651.249,67.2,534.0,12069.4,67.7512,65.0,0.0,4.94,219000.0,1.386252598940285,0.0,583.0,308189.0,136.2,5.288267030694535,0.0,148.585,5716.0,0.0
2009-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-01,602.3,58.6,14651.249,67.2,588.0,12129.6,74.3749,65.0,0.0,0.0,219000.0,1.3872935346329789,0.0,623.0,308418.0,135.9,5.288267030694535,0.0,147.939,5696.0,0.0
2009-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01,596.2,58.3,14651.249,67.2,581.0,12188.2,69.8002,64.6,0.0,0.0,219000.0,1.3862996219539607,0.0,664.0,308633.0,136.1,5.288267030694535,0.0,146.664,5654.0,0.0
2009-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-01,583.1,58.5,14764.61,67.1,614.0,12267.7,68.4778,64.8,0.0,0.0,222900.0,1.385532125278667,0.0,636.0,308833.0,135.9,5.285738584341177,0.0,145.003,5580.0,0.0
2010-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-01,578.3,58.5,14764.61,67.1,604.0,12267.6,66.3508,64.9,0.0,0.0,222900.0,1.3852687932664565,0.0,650.0,309027.0,136.0,5.285738584341177,0.0,143.053,5500.0,0.0
2010-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-01,580.3,58.5,14764.61,67.1,636.0,12330.9,74.3844,64.9,0.0,0.0,222900.0,1.3847486196383696,0.0,687.0,309212.0,136.1,5.285738584341177,0.0,143.597,5537.0,0.0
2010-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,579.8,58.7,14980.193,66.9,687.0,12441.8,83.5931,65.2,0.0,5.08,219500.0,1.3861452012685271,0.0,637.0,309191.211,135.3,5.2832037287379885,0.0,145.404,5553.0,0.0
2010-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,578.1,58.6,14980.193,66.9,583.0,12543.7,81.0539,64.9,0.0,0.0,219500.0,1.385705245396214,0.0,575.0,309367.58,135.2,5.2832037287379885,0.0,147.04,5520.0,0.0
2010-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
